locationLatitude,locationLongitude,locationAltitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03458598,-80.80371051,183.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461235,-80.80370308,183.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03459632,-80.80370022,183.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462873,-80.80368057,183.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461011,-80.80370286,183.1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461555,-80.80369095,183.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461024,-80.8037044,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460684,-80.80370672,183.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462541,-80.80366809,183.1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461499,-80.80367839,183.2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461938,-80.80368149,183.1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462916,-80.803671,183.1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461398,-80.80368847,183.0705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461619,-80.80369363,183.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461619,-80.80369363,183.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346104,-80.80370392,183.0251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346095,-80.80369452,183.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461216,-80.8036924,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461912,-80.80368881,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462092,-80.80369134,183.0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462092,-80.80369134,183.0274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461737,-80.80370409,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461687,-80.80368438,183.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461171,-80.80370219,183.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461171,-80.80370219,183.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460896,-80.80369909,183.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03458753,-80.80370055,183.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460475,-80.8037033,183.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461643,-80.8036952,183.0113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461108,-80.80369541,183.1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460985,-80.8036955,183.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346231,-80.80368198,183.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461893,-80.80368597,183.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461296,-80.80370309,183.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460474,-80.8037085,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461239,-80.80369315,183.0126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460528,-80.80370461,183.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460692,-80.80370058,183.1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460876,-80.80369938,183.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460771,-80.80369494,183.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346047,-80.80370739,183.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461566,-80.80371525,182.9352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461566,-80.80371525,182.9352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03459535,-80.80372247,183.0126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462226,-80.80367252,182.7075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462017,-80.80368755,183.1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460405,-80.80370733,183.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461029,-80.8036905,183.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461501,-80.80368202,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460403,-80.80370733,183.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461732,-80.8036928,183.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460939,-80.80369487,183.0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03459742,-80.80371455,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460403,-80.80369887,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460391,-80.80371165,183.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462121,-80.80369061,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461935,-80.80370466,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03463062,-80.80367477,183.0513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461435,-80.80369144,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461481,-80.80369234,183.1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462136,-80.80368125,183.1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461512,-80.80369215,183.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461512,-80.80369215,183.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461339,-80.80369311,183.0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461336,-80.80369261,183.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461274,-80.80369807,183.0037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460162,-80.80370953,183.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461693,-80.80369032,183.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346203,-80.80368972,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346203,-80.80368972,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461402,-80.80368898,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461127,-80.80369225,183.0549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346252,-80.80368007,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462414,-80.80367966,183.1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0346158,-80.8036942,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03409086,-80.80335838,180.5935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03410614,-80.80336504,180.8373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461342,-80.80368516,182.9842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461322,-80.80368697,183.1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461881,-80.80369297,182.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462711,-80.80368876,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461262,-80.80369195,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461229,-80.80369222,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461264,-80.80370366,183.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461218,-80.80369998,183.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460353,-80.80370994,183.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461311,-80.80368645,183.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462084,-80.80369431,183.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462393,-80.80367492,183.0632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460916,-80.80370703,183.0461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461145,-80.80370772,183.1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461441,-80.80369799,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461441,-80.80369799,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461068,-80.80369958,183.0466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461602,-80.80368696,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461636,-80.80368709,183.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461404,-80.8036874,183.0985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461262,-80.80371031,183.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460634,-80.80370166,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460926,-80.80371074,183.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03460972,-80.80370327,183.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462287,-80.80367857,183.0658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03462517,-80.8036786,183.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03461727,-80.8036913,183.0304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03469547,-80.80369938,192.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03471714,-80.80365496,191.2718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03349215,-80.80388257,187.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03318812,-80.80234594,190.6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03302352,-80.80063194,187.7474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03338076,-80.79922242,191.3479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03391507,-80.79835259,195.4379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03516537,-80.79746249,194.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03608029,-80.79708862,195.7304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03714567,-80.79658105,193.1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03766714,-80.79622389,185.5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0379541,-80.79600684,186.1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03819514,-80.79582241,186.1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.03882494,-80.79534031,192.5482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.04000364,-80.79445218,194.0863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.04026631,-80.79425686,194.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.04079477,-80.79383501,200.4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.04575905,-80.78921278,195.9672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.04717954,-80.78070934,202.2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.05036262,-80.77369434,201.4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.05083075,-80.77043504,210.5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.05319771,-80.76951962,217.7964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0535331,-80.76952996,223.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.05412902,-80.7695538,221.8491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.05998523,-80.76984059,218.5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.05998523,-80.76984059,218.5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06071818,-80.76979675,218.4593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06240952,-80.76985205,217.7253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06450667,-80.76994668,216.7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06451595,-80.76501227,215.3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06577965,-80.76015497,228.5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06544993,-80.75809703,220.5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06424129,-80.75922104,221.1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06464602,-80.7589603,222.3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06466719,-80.75882678,222.5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06471786,-80.75883551,215.1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06470434,-80.75893836,214.7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.06467544,-80.75873952,216.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
